id	trial	item	anchor	answer	example
19_12_17_144259.txt_02	4	distance	high	higher	Madrid
19_12_17_144259.txt_02	5	age	high	lower	Vondr·Ëek
19_12_17_144259.txt_02	6	price	low	higher	äkoda Auto
19_12_17_144259.txt_02	7	unemployment	low	higher	⁄steck˝ kraj
19_12_17_144259.txt_02	8	length	high	lower	Jan
19_12_17_144259.txt_02	9	weight	low	higher	Opice
19_12_17_144259.txt_02	10	population	high	lower	»esk· republika
19_12_18_132518.txt_02	1	days	high	lower	merkur
19_12_18_132518.txt_02	2	weight	high	lower	koËka
19_12_18_132518.txt_02	3	salary	high	lower	uklÌzeËka
19_12_18_132518.txt_02	4	distance	high	higher	bratislava
19_12_18_132518.txt_02	5	temperature	high	lower	leden
19_12_18_132518.txt_02	6	age	high	lower	dominik feri
19_12_18_132518.txt_02	7	population	low	higher	nÏmecko
19_12_18_132518.txt_02	8	length	high	higher	veronika
19_12_18_132518.txt_02	9	price	high	lower	opel
19_12_18_132518.txt_02	10	unemployment	low	lower	pardubick˝
19_12_18_143913.txt_02	1	salary	low	lower	prodavaËka
19_12_18_143913.txt_02	2	price	high	lower	ökoda
19_12_18_143913.txt_02	3	days	high	higher	zemÏ
19_12_18_143913.txt_02	4	distance	low	lower	Varöava
19_12_18_143913.txt_02	5	population	high	lower	Francie
19_12_18_143913.txt_02	6	length	high	lower	Lucie
19_12_18_143913.txt_02	7	temperature	low	higher	prosinec
19_12_18_143913.txt_02	8	unemployment	high	lower	Praha
19_12_18_143913.txt_02	9	weight	low	higher	ûirafa
19_12_18_143913.txt_02	10	age	high	lower	Dominik Feri
19_12_19_132736.txt_02	1	age	low	higher	nevÌm
19_12_19_132736.txt_02	2	price	high	lower	Fiat
19_12_19_132736.txt_02	3	distance	low	higher	Helsinky
19_12_19_132736.txt_02	4	salary	low	higher	uËitel
19_12_19_132736.txt_02	5	unemployment	high	lower	Moravskoslezsk˝
19_12_19_132736.txt_02	6	length	high	lower	Jana
19_12_19_132736.txt_02	7	temperature	high	lower	leden
19_12_19_132736.txt_02	8	days	high	higher	Neptun
19_12_19_132736.txt_02	9	population	low	higher	Finsko
19_12_19_132736.txt_02	10	weight	high	lower	slon
19_12_20_101741.txt_02	1	salary	high	lower	ZednÌk
19_12_20_101741.txt_02	2	price	low	higher	audi
19_12_20_101741.txt_02	3	weight	low	higher	slon
19_12_20_101741.txt_02	4	temperature	low	higher	Ëerven
19_12_20_101741.txt_02	5	length	low	higher	Kryötof
19_12_20_101741.txt_02	6	distance	high	lower	Lond˝n
19_12_20_101741.txt_02	7	population	low	higher	Rakousko
19_12_20_101741.txt_02	8	days	high	higher	Jupiter
19_12_20_101741.txt_02	9	unemployment	low	higher	⁄steck˝ kraj
19_12_20_101741.txt_02	10	age	low	higher	Nevim
19_12_20_114840.txt_02	1	age	low	higher	Martin Kupka
19_12_20_114840.txt_02	2	length	high	lower	Daniela
19_12_20_114840.txt_02	3	price	high	lower	Renault
19_12_20_114840.txt_02	4	temperature	low	higher	˙nor
19_12_20_114840.txt_02	5	weight	low	higher	tuleÚ
19_12_20_114840.txt_02	6	salary	high	lower	uËitelka
19_12_20_114840.txt_02	7	unemployment	low	higher	⁄steck˝
19_12_20_114840.txt_02	8	days	low	higher	zemÏ
19_12_20_114840.txt_02	9	distance	high	higher	Oslo
19_12_20_114840.txt_02	10	population	high	lower	Slovensko
19_11_21_132025.txt_03	1	distance	high	lower	VÌdeÚ
19_11_21_132025.txt_03	2	weight	high	lower	Koala
19_11_21_132025.txt_03	3	age	high	lower	Kalousek
19_11_21_132025.txt_03	4	days	low	higher	Saturn
19_11_21_132025.txt_03	5	temperature	low	higher	Leden
19_11_21_132025.txt_03	6	price	low	higher	Kia
19_11_21_132025.txt_03	7	salary	high	lower	AdministrativnÌ pracovnÌk
19_11_21_132025.txt_03	8	length	high	lower	Jan
19_11_21_132025.txt_03	9	population	high	lower	NÏmÏcko
19_11_21_132025.txt_03	10	unemployment	high	lower	VysoËina
19_11_22_131440.txt_03	1	length	high	lower	Jan
19_11_22_131440.txt_03	2	temperature	high	lower	kvÏten
19_11_22_131440.txt_03	3	population	high	lower	Bulharsko
19_11_22_131440.txt_03	4	unemployment	low	higher	Jihomoravsk˝
19_11_22_131440.txt_03	5	days	low	higher	Mars
19_11_22_131440.txt_03	6	salary	low	higher	doktor
19_11_22_131440.txt_03	7	weight	low	higher	tygr
19_11_22_131440.txt_03	8	distance	low	higher	BerlÌn
19_11_22_131440.txt_03	9	age	low	higher	nevÌm
19_11_22_131440.txt_03	10	price	low	higher	audi
19_11_22_143100.txt_03	1	salary	low	higher	uËitel
19_11_22_143100.txt_03	2	distance	high	lower	BerlÌn
19_11_22_143100.txt_03	3	price	high	lower	äkoda
19_11_22_143100.txt_03	4	length	high	lower	Jan
19_11_22_143100.txt_03	5	weight	high	lower	koËka
19_11_22_143100.txt_03	6	days	low	higher	Jupiter
19_11_22_143100.txt_03	7	temperature	low	higher	KvÏten
19_11_22_143100.txt_03	8	age	high	lower	Feri
19_11_22_143100.txt_03	9	population	high	lower	äpanÏlsko
19_11_22_143100.txt_03	10	unemployment	high	lower	Libereck˝
19_11_22_155927.txt_03	1	distance	high	higher	Brusel
19_11_22_155927.txt_03	2	salary	high	lower	grafik
19_11_22_155927.txt_03	3	price	low	higher	äkoda
19_11_22_155927.txt_03	4	weight	low	higher	medvÏd
19_11_22_155927.txt_03	5	age	low	higher	...
19_11_22_155927.txt_03	6	length	low	lower	Jan
19_11_22_155927.txt_03	7	population	low	lower	Belgie
19_11_22_155927.txt_03	8	days	low	higher	Zem
19_11_22_155927.txt_03	9	temperature	high	lower	¯Ìjen
19_11_22_155927.txt_03	10	unemployment	low	higher	Praûsk˝
19_11_26_131717.txt_03	1	temperature	low	higher	leden
19_11_26_131717.txt_03	2	length	low	higher	jarka
19_11_26_131717.txt_03	3	salary	high	lower	tesa¯
19_11_26_131717.txt_03	4	weight	high	lower	sysel
19_11_26_131717.txt_03	5	days	low	lower	zemÏ
19_11_26_131717.txt_03	6	price	low	higher	‰udi
19_11_26_131717.txt_03	7	population	high	lower	polsko
19_11_26_131717.txt_03	8	unemployment	low	higher	vysoËina
19_11_26_131717.txt_03	9	distance	low	higher	pa¯Ìû
19_11_26_131717.txt_03	10	age	high	higher	kalousek
19_11_26_142453.txt_03	1	days	high	higher	venuöe
19_11_26_142453.txt_03	2	weight	low	higher	lev
19_11_26_142453.txt_03	3	population	low	higher	nÏmecko
19_11_26_142453.txt_03	4	unemployment	low	higher	praha
19_11_26_142453.txt_03	5	distance	high	higher	budapest
19_11_26_142453.txt_03	6	salary	high	lower	uklizeËka
19_11_26_142453.txt_03	7	age	low	higher	okamura
19_11_26_142453.txt_03	8	temperature	high	lower	leden
19_11_26_142453.txt_03	9	length	high	lower	anna
19_11_26_142453.txt_03	10	price	high	lower	ökoda
19_11_27_132150.txt_03	1	weight	high	lower	slon
19_11_27_132150.txt_03	2	days	high	lower	Merkur
19_11_27_132150.txt_03	3	age	low	higher	Ferry
19_11_27_132150.txt_03	4	distance	low	higher	Stockholm
19_11_27_132150.txt_03	5	length	low	higher	Eliöka
19_11_27_132150.txt_03	6	unemployment	low	higher	⁄steck˝
19_11_27_132150.txt_03	7	price	high	lower	citroen
19_11_27_132150.txt_03	8	temperature	high	lower	z·¯Ì
19_11_27_132150.txt_03	9	population	low	higher	Francie
19_11_27_132150.txt_03	10	salary	low	higher	hornÌk
19_11_27_145634.txt_03	1	weight	high	lower	Lev
19_11_27_145634.txt_03	2	unemployment	high	lower	St¯edoËesk˝
19_11_27_145634.txt_03	3	length	high	lower	Petr
19_11_27_145634.txt_03	4	population	high	lower	»esk· republika
19_11_27_145634.txt_03	5	temperature	low	higher	Leden
19_11_27_145634.txt_03	6	days	high	lower	ZemÏ
19_11_27_145634.txt_03	7	salary	low	higher	Pr·vnÌk
19_11_27_145634.txt_03	8	age	low	higher	Tomio Okamura
19_11_27_145634.txt_03	9	distance	high	higher	ÿÌm
19_11_27_145634.txt_03	10	price	high	lower	Toyota
19_11_27_162430.txt_03	1	length	high	lower	Hana
19_11_27_162430.txt_03	2	price	low	higher	Hyundai
19_11_27_162430.txt_03	3	temperature	low	higher	Duben
19_11_27_162430.txt_03	4	age	low	higher	Marek Hilöer
19_11_27_162430.txt_03	5	days	high	lower	ZemÏ
19_11_27_162430.txt_03	6	distance	low	higher	BerlÌn
19_11_27_162430.txt_03	7	unemployment	high	lower	Libereck˝
19_11_27_162430.txt_03	8	population	low	higher	NÏmecko
19_11_27_162430.txt_03	9	weight	low	higher	Lev
19_11_27_162430.txt_03	10	salary	low	higher	VrchnÌ referent
19_11_29_130257.txt_03	1	temperature	high	lower	¯Ìjen
19_11_29_130257.txt_03	2	age	high	lower	Nov·k
19_11_29_130257.txt_03	3	distance	low	higher	Berlin
19_11_29_130257.txt_03	4	price	low	higher	Lada
19_11_29_130257.txt_03	5	unemployment	high	higher	St¯edoËehy
19_11_29_130257.txt_03	6	days	high	higher	ZemÏ
19_11_29_130257.txt_03	7	weight	low	higher	Lev
19_11_29_130257.txt_03	8	length	high	lower	Jan
19_11_29_130257.txt_03	9	salary	low	higher	Brig·da
19_11_29_130257.txt_03	10	population	high	higher	Slovensko
19_11_29_145255.txt_03	1	price	low	higher	ökoda
19_11_29_145255.txt_03	2	weight	high	lower	koËka
19_11_29_145255.txt_03	3	age	high	lower	Okamura
19_11_29_145255.txt_03	4	distance	high	higher	Varöava
19_11_29_145255.txt_03	5	temperature	low	higher	Leden
19_11_29_145255.txt_03	6	population	low	higher	»esk· Republika
19_11_29_145255.txt_03	7	salary	low	higher	ökolnÌk
19_11_29_145255.txt_03	8	days	high	lower	Mars
19_11_29_145255.txt_03	9	length	high	lower	Aneta
19_11_29_145255.txt_03	10	unemployment	high	lower	VysoËina
19_11_29_160631.txt_03	1	unemployment	high	lower	ustecky
19_11_29_160631.txt_03	2	weight	low	higher	mys
19_11_29_160631.txt_03	3	length	low	higher	Jakub
19_11_29_160631.txt_03	4	age	high	lower	hrib
19_11_29_160631.txt_03	5	population	high	lower	slovensko
19_11_29_160631.txt_03	6	salary	high	lower	lekar
19_11_29_160631.txt_03	7	days	low	higher	jupiter
19_11_29_160631.txt_03	8	distance	low	higher	Bratislava
19_11_29_160631.txt_03	9	temperature	low	higher	leden
19_11_29_160631.txt_03	10	price	high	lower	skoda
19_12_02_162121.txt_03	1	price	low	higher	ford
19_12_02_162121.txt_03	2	temperature	high	lower	leden
19_12_02_162121.txt_03	3	population	high	lower	Slovensko
19_12_02_162121.txt_03	4	age	low	higher	Tomio Okamura
19_12_02_162121.txt_03	5	days	high	lower	ZemÏ
19_12_02_162121.txt_03	6	unemployment	low	lower	St¯edoËesk˝ kraj
19_12_02_162121.txt_03	7	weight	low	higher	MedvÏd
19_12_02_162121.txt_03	8	length	high	lower	V·clav
19_12_02_162121.txt_03	9	salary	low	higher	truhl·¯
19_12_02_162121.txt_03	10	distance	high	higher	Madrid
19_12_03_112736.txt_03	1	unemployment	low	higher	St¯edoËesk˝
19_12_03_112736.txt_03	2	length	low	higher	Jana
19_12_03_112736.txt_03	3	price	high	lower	Audi
19_12_03_112736.txt_03	4	salary	high	lower	pr·vnÌk
19_12_03_112736.txt_03	5	distance	low	higher	Bratislava
19_12_03_112736.txt_03	6	population	high	lower	Lucembursko
19_12_03_112736.txt_03	7	weight	low	higher	Jelen
19_12_03_112736.txt_03	8	days	low	higher	Jupiter
19_12_03_112736.txt_03	9	age	low	higher	Feri
19_12_03_112736.txt_03	10	temperature	low	higher	Ëerven
19_12_03_131856.txt_03	1	unemployment	high	higher	St¯edoËesk˝
19_12_03_131856.txt_03	2	price	high	lower	Audi
19_12_03_131856.txt_03	3	temperature	high	lower	Srpen
19_12_03_131856.txt_03	4	days	high	higher	Mars
19_12_03_131856.txt_03	5	weight	high	lower	delfÌn
19_12_03_131856.txt_03	6	distance	high	lower	Brusel
19_12_03_131856.txt_03	7	salary	low	higher	truhl·¯
19_12_03_131856.txt_03	8	population	high	lower	NÏmecko
19_12_03_131856.txt_03	9	length	low	higher	Anna
19_12_03_131856.txt_03	10	age	low	higher	Dominik Feri
19_12_03_143556.txt_03	1	days	low	higher	Saturn
19_12_03_143556.txt_03	2	distance	low	higher	Pa¯Ìû
19_12_03_143556.txt_03	3	salary	low	higher	manaûer
19_12_03_143556.txt_03	4	age	high	lower	Babiö
19_12_03_143556.txt_03	5	price	low	higher	äkoda
19_12_03_143556.txt_03	6	population	low	higher	NÏmecko
19_12_03_143556.txt_03	7	temperature	high	lower	leden
19_12_03_143556.txt_03	8	length	high	lower	Jakub
19_12_03_143556.txt_03	9	unemployment	high	lower	Praha
19_12_03_143556.txt_03	10	weight	high	lower	zebra
19_12_04_133930.txt_03	1	unemployment	low	higher	PlzeÚsk˝
19_12_04_133930.txt_03	2	temperature	high	lower	Prosinec
19_12_04_133930.txt_03	3	price	low	higher	Ford
19_12_04_133930.txt_03	4	age	low	higher	Dominik Feri
19_12_04_133930.txt_03	5	population	high	lower	Rakousko
19_12_04_133930.txt_03	6	weight	low	higher	Slon
19_12_04_133930.txt_03	7	days	high	higher	Mars
19_12_04_133930.txt_03	8	distance	high	higher	Pa¯Ìû
19_12_04_133930.txt_03	9	length	low	higher	Pavel
19_12_04_133930.txt_03	10	salary	high	lower	ÿidiË autobusu
19_12_04_142931.txt_03	1	population	high	higher	Velk· Brit·nie
19_12_04_142931.txt_03	2	distance	low	lower	BerlÌn
19_12_04_142931.txt_03	3	days	high	lower	Uran
19_12_04_142931.txt_03	4	age	high	lower	Andrej Babiö
19_12_04_142931.txt_03	5	price	low	higher	Audi
19_12_04_142931.txt_03	6	weight	low	higher	tygr
19_12_04_142931.txt_03	7	length	high	lower	Aneûka
19_12_04_142931.txt_03	8	unemployment	high	lower	⁄steck˝
19_12_04_142931.txt_03	9	temperature	low	higher	Leden
19_12_04_142931.txt_03	10	salary	high	lower	LÈka¯
19_12_04_162309.txt_03	1	days	low	higher	Mars
19_12_04_162309.txt_03	2	salary	low	higher	uËitel
19_12_04_162309.txt_03	3	price	low	higher	Volvo
19_12_04_162309.txt_03	4	weight	low	higher	pes
19_12_04_162309.txt_03	5	distance	low	higher	BerlÌn
19_12_04_162309.txt_03	6	population	low	higher	Francie
19_12_04_162309.txt_03	7	temperature	high	lower	prosinec
19_12_04_162309.txt_03	8	age	low	higher	FerejnËÌk
19_12_04_162309.txt_03	9	unemployment	high	lower	Pardubick˝
19_12_04_162309.txt_03	10	length	high	lower	Krist˝na
19_12_05_115102.txt_03	1	salary	high	lower	prodavaË
19_12_05_115102.txt_03	2	unemployment	low	higher	St¯edoËesk˝
19_12_05_115102.txt_03	3	age	high	lower	Babiö
19_12_05_115102.txt_03	4	length	high	higher	PavlÌna
19_12_05_115102.txt_03	5	weight	low	higher	slon
19_12_05_115102.txt_03	6	temperature	low	higher	z·¯Ì
19_12_05_115102.txt_03	7	population	high	lower	»esk· republika
19_12_05_115102.txt_03	8	days	low	higher	ZemÏ
19_12_05_115102.txt_03	9	price	high	lower	Seat
19_12_05_115102.txt_03	10	distance	low	higher	Pa¯Ìû
19_12_05_132106.txt_03	1	days	low	higher	saturn
19_12_05_132106.txt_03	2	weight	low	higher	orangutan
19_12_05_132106.txt_03	3	population	high	lower	»esk· republika
19_12_05_132106.txt_03	4	price	high	lower	äkoda
19_12_05_132106.txt_03	5	length	low	higher	Josefina
19_12_05_132106.txt_03	6	salary	high	lower	Programator
19_12_05_132106.txt_03	7	temperature	low	higher	unor
19_12_05_132106.txt_03	8	age	low	higher	Kalousek
19_12_05_132106.txt_03	9	unemployment	high	lower	VysoËina
19_12_05_132106.txt_03	10	distance	low	higher	Viden
19_12_09_162720.txt_03	1	unemployment	high	higher	VysoËina
19_12_09_162720.txt_03	2	days	low	higher	Venuöe
19_12_09_162720.txt_03	3	weight	low	higher	Slon
19_12_09_162720.txt_03	4	population	low	higher	»esk· republika
19_12_09_162720.txt_03	5	price	high	lower	äkoda
19_12_09_162720.txt_03	6	age	high	lower	Andrej Babiö
19_12_09_162720.txt_03	7	temperature	high	lower	Ëervenec
19_12_09_162720.txt_03	8	salary	low	higher	sekret·¯ka
19_12_09_162720.txt_03	9	length	high	lower	Lucie
19_12_09_162720.txt_03	10	distance	low	higher	VÌdeÚ
19_12_10_112131.txt_03	1	length	high	lower	Marek
19_12_10_112131.txt_03	2	population	high	higher	Francie
19_12_10_112131.txt_03	3	price	low	higher	Peugeot
19_12_10_112131.txt_03	4	distance	high	higher	Budapeöù
19_12_10_112131.txt_03	5	salary	high	lower	ZahradnÌk
19_12_10_112131.txt_03	6	temperature	high	higher	»ervenec
19_12_10_112131.txt_03	7	unemployment	high	lower	⁄steck˝ kraj
19_12_10_112131.txt_03	8	weight	low	higher	éirafa
19_12_10_112131.txt_03	9	age	low	higher	Jan L·tka
19_12_10_112131.txt_03	10	days	high	lower	Jupiter
19_12_10_132938.txt_03	1	temperature	high	lower	listopad
19_12_10_132938.txt_03	2	salary	low	higher	uËitel
19_12_10_132938.txt_03	3	length	high	lower	Petr
19_12_10_132938.txt_03	4	population	low	higher	NÏmecko
19_12_10_132938.txt_03	5	age	low	higher	Babiö
19_12_10_132938.txt_03	6	distance	low	higher	BerlÌn
19_12_10_132938.txt_03	7	price	high	lower	ökoda
19_12_10_132938.txt_03	8	days	high	lower	Neptun
19_12_10_132938.txt_03	9	weight	high	lower	Gorila
19_12_10_132938.txt_03	10	unemployment	low	higher	⁄steck˝ kraj
19_12_13_101854.txt_03	1	unemployment	high	lower	⁄STECK›
19_12_13_101854.txt_03	2	population	low	lower	NÏmecko
19_12_13_101854.txt_03	3	distance	low	higher	Bratislava
19_12_13_101854.txt_03	4	salary	high	lower	pokladnÌ
19_12_13_101854.txt_03	5	price	high	lower	Ford
19_12_13_101854.txt_03	6	age	high	lower	Dominik Feri
19_12_13_101854.txt_03	7	length	low	higher	Anna
19_12_13_101854.txt_03	8	days	low	higher	Saturn
19_12_13_101854.txt_03	9	weight	high	lower	slon
19_12_13_101854.txt_03	10	temperature	low	higher	Leden
19_12_13_113838.txt_03	1	days	low	lower	venuöe
19_12_13_113838.txt_03	2	salary	low	higher	archeolog
19_12_13_113838.txt_03	3	length	high	lower	Jan
19_12_13_113838.txt_03	4	age	high	lower	VojtÏch Filip
19_12_13_113838.txt_03	5	unemployment	high	lower	St¯edoËesk˝
19_12_13_113838.txt_03	6	distance	low	higher	Stockholm
19_12_13_113838.txt_03	7	weight	high	lower	Tygr
19_12_13_113838.txt_03	8	price	high	lower	Hyundai
19_12_13_113838.txt_03	9	population	high	lower	Slovensko
19_12_13_113838.txt_03	10	temperature	low	higher	B¯ezen
19_12_13_142809.txt_03	1	length	high	lower	Jana
19_12_13_142809.txt_03	2	weight	low	higher	éirafa
19_12_13_142809.txt_03	3	distance	high	lower	Bratislava
19_12_13_142809.txt_03	4	days	low	higher	Jupiter
19_12_13_142809.txt_03	5	salary	high	lower	uËitel
19_12_13_142809.txt_03	6	age	low	higher	pir·ti
19_12_13_142809.txt_03	7	temperature	high	lower	Ëerven
19_12_13_142809.txt_03	8	population	low	higher	NÏmecko
19_12_13_142809.txt_03	9	unemployment	high	lower	St¯edoËesk˝
19_12_13_142809.txt_03	10	price	low	higher	äkoda
19_12_13_160639.txt_03	1	age	high	lower	Babiö
19_12_13_160639.txt_03	2	length	low	higher	Albert
19_12_13_160639.txt_03	3	population	high	lower	Rak˙sko
19_12_13_160639.txt_03	4	distance	high	lower	Budapeöù
19_12_13_160639.txt_03	5	salary	high	lower	Architekt
19_12_13_160639.txt_03	6	price	high	lower	Ferrari
19_12_13_160639.txt_03	7	unemployment	low	higher	Praha
19_12_13_160639.txt_03	8	days	high	lower	Merkur
19_12_13_160639.txt_03	9	temperature	high	lower	Jun
19_12_13_160639.txt_03	10	weight	high	lower	Opica
19_12_16_145125.txt_03	1	salary	high	lower	UËitel
19_12_16_145125.txt_03	2	distance	high	lower	KodaÚ
19_12_16_145125.txt_03	3	temperature	high	lower	Prosinec
19_12_16_145125.txt_03	4	age	low	higher	Babiö
19_12_16_145125.txt_03	5	days	low	higher	Mars
19_12_16_145125.txt_03	6	population	high	lower	Rakousko
19_12_16_145125.txt_03	7	price	high	lower	äkoda
19_12_16_145125.txt_03	8	unemployment	low	higher	St¯edoËesk˝
19_12_16_145125.txt_03	9	weight	low	lower	Opice
19_12_16_145125.txt_03	10	length	low	higher	Tereza
19_12_17_101019.txt_03	1	weight	low	higher	tygr
19_12_17_101019.txt_03	2	length	low	higher	Barbora
19_12_17_101019.txt_03	3	age	high	lower	nevÌm
19_12_17_101019.txt_03	4	population	low	higher	NÏmecko
19_12_17_101019.txt_03	5	price	high	lower	äkoda
19_12_17_101019.txt_03	6	days	low	higher	ZemÏ
19_12_17_101019.txt_03	7	unemployment	high	lower	St¯edoËesk˝
19_12_17_101019.txt_03	8	distance	low	higher	Berlin
19_12_17_101019.txt_03	9	temperature	high	lower	Leden
19_12_17_101019.txt_03	10	salary	high	lower	recepËnÌ
19_12_18_132525.txt_03	1	weight	low	higher	sysel
19_12_18_132525.txt_03	2	length	high	lower	Lada
19_12_18_132525.txt_03	3	salary	low	higher	instalatÈr
19_12_18_132525.txt_03	4	population	high	lower	Francie
19_12_18_132525.txt_03	5	age	low	higher	Rozner
19_12_18_132525.txt_03	6	unemployment	low	higher	St¯edoËesk˝
19_12_18_132525.txt_03	7	days	high	higher	Merkur
19_12_18_132525.txt_03	8	distance	low	higher	Pa¯Ìû
19_12_18_132525.txt_03	9	temperature	low	higher	leden
19_12_18_132525.txt_03	10	price	high	lower	Fiat
19_12_20_101756.txt_03	1	unemployment	high	lower	Moravskoslezsk˝
19_12_20_101756.txt_03	2	days	low	higher	Merkur
19_12_20_101756.txt_03	3	distance	low	higher	Oslo
19_12_20_101756.txt_03	4	temperature	low	higher	Leden
19_12_20_101756.txt_03	5	weight	high	lower	Tygr
