id	trial	item	comparison	absolute
19_11_26_142453.txt_03	9	length	lower	5
19_11_26_142453.txt_03	10	price	higher	500000
19_11_27_132150.txt_03	1	weight	higher	200
19_11_27_132150.txt_03	2	days	lower	356
19_11_27_132150.txt_03	3	age	lower	62
19_11_27_132150.txt_03	4	distance	higher	843
19_11_27_132150.txt_03	5	length	higher	4
19_11_27_132150.txt_03	6	unemployment	higher	4
19_11_27_132150.txt_03	7	price	higher	105
19_11_27_132150.txt_03	8	temperature	higher	10
19_11_27_132150.txt_03	9	population	higher	6
19_11_27_132150.txt_03	10	salary	lower	22000
19_11_27_145634.txt_03	1	weight	higher	80
19_11_27_145634.txt_03	2	unemployment	lower	0.5
19_11_27_145634.txt_03	3	length	lower	6
19_11_27_145634.txt_03	4	population	lower	17
19_11_27_145634.txt_03	5	temperature	lower	15
19_11_27_145634.txt_03	6	days	lower	800
19_11_27_145634.txt_03	7	salary	higher	32000
19_11_27_145634.txt_03	8	age	lower	45
19_11_27_145634.txt_03	9	distance	lower	3200
19_11_27_145634.txt_03	10	price	higher	350000
19_11_27_162430.txt_03	1	length	lower	6
19_11_27_162430.txt_03	2	price	higher	300000
19_11_27_162430.txt_03	3	temperature	lower	16
19_11_27_162430.txt_03	4	age	lower	50
19_11_27_162430.txt_03	5	days	lower	5000
19_11_27_162430.txt_03	6	distance	lower	500
19_11_27_162430.txt_03	7	unemployment	lower	5
19_11_27_162430.txt_03	8	population	higher	2000000
19_11_27_162430.txt_03	9	weight	lower	250
19_11_27_162430.txt_03	10	salary	lower	30000
19_11_29_130257.txt_03	1	temperature	lower	20
19_11_29_130257.txt_03	2	age	higher	60
19_11_29_130257.txt_03	3	distance	lower	400
19_11_29_130257.txt_03	4	price	lower	800
19_11_29_130257.txt_03	5	unemployment	lower	15
19_11_29_130257.txt_03	6	days	lower	365
19_11_29_130257.txt_03	7	weight	higher	90
19_11_29_130257.txt_03	8	length	lower	6
19_11_29_130257.txt_03	9	salary	lower	28000
19_11_29_130257.txt_03	10	population	lower	100
19_11_29_145255.txt_03	1	price	lower	250
19_11_29_145255.txt_03	2	weight	lower	300
19_11_29_145255.txt_03	3	age	lower	50
19_11_29_145255.txt_03	4	distance	lower	2600
19_11_29_145255.txt_03	5	temperature	lower	10
19_11_29_145255.txt_03	6	population	lower	22
19_11_29_145255.txt_03	7	salary	lower	25000
19_11_29_145255.txt_03	8	days	lower	1000
19_11_29_145255.txt_03	9	length	lower	7
19_11_29_145255.txt_03	10	unemployment	higher	6
19_11_29_160631.txt_03	1	unemployment	higher	3
19_11_29_160631.txt_03	2	weight	lower	9
19_11_29_160631.txt_03	3	length	lower	5
19_11_29_160631.txt_03	4	age	lower	49
19_11_29_160631.txt_03	5	population	lower	30
19_11_29_160631.txt_03	6	salary	higher	28000
19_11_29_160631.txt_03	7	days	higher	600
19_11_29_160631.txt_03	8	distance	lower	1500
19_11_29_160631.txt_03	9	temperature	lower	13
19_11_29_160631.txt_03	10	price	lower	500000
19_12_02_162121.txt_03	1	price	higher	230000
19_12_02_162121.txt_03	2	temperature	lower	23
19_12_02_162121.txt_03	3	population	lower	40000000
19_12_02_162121.txt_03	4	age	lower	27
19_12_02_162121.txt_03	5	days	higher	300000
19_12_02_162121.txt_03	6	unemployment	lower	0.75
19_12_02_162121.txt_03	7	weight	higher	1.5
19_12_02_162121.txt_03	8	length	lower	6
19_12_02_162121.txt_03	9	salary	higher	16000
19_12_02_162121.txt_03	10	distance	higher	1000
19_12_03_112736.txt_03	1	unemployment	lower	2.3
19_12_03_112736.txt_03	2	length	lower	5
19_12_03_112736.txt_03	3	price	higher	500000
19_12_03_112736.txt_03	4	salary	higher	34000
19_12_03_112736.txt_03	5	distance	lower	900
19_12_03_112736.txt_03	6	population	lower	15000000
19_12_03_112736.txt_03	7	weight	higher	30
19_12_03_112736.txt_03	8	days	higher	400
19_12_03_112736.txt_03	9	age	lower	50
19_12_03_112736.txt_03	10	temperature	higher	15
19_12_03_131856.txt_03	1	unemployment	lower	14
19_12_03_131856.txt_03	2	price	higher	420
19_12_03_131856.txt_03	3	temperature	higher	19
19_12_03_131856.txt_03	4	days	lower	364000
19_12_03_131856.txt_03	5	weight	lower	580
19_12_03_131856.txt_03	6	distance	lower	2310
19_12_03_131856.txt_03	7	salary	higher	31000
19_12_03_131856.txt_03	8	population	higher	44
19_12_03_131856.txt_03	9	length	lower	6
19_12_03_131856.txt_03	10	age	lower	56
19_12_03_143556.txt_03	1	days	higher	450
19_12_03_143556.txt_03	2	distance	higher	1200
19_12_03_143556.txt_03	3	salary	higher	35000
19_12_03_143556.txt_03	4	age	higher	42
19_12_03_143556.txt_03	5	price	lower	350
19_12_03_143556.txt_03	6	population	higher	15
19_12_03_143556.txt_03	7	temperature	lower	15
19_12_03_143556.txt_03	8	length	lower	6
19_12_03_143556.txt_03	9	unemployment	lower	4
19_12_03_143556.txt_03	10	weight	lower	120
19_12_04_133930.txt_03	1	unemployment	lower	2.5
19_12_04_133930.txt_03	2	temperature	lower	21
19_12_04_133930.txt_03	3	price	lower	350
19_12_04_133930.txt_03	4	age	lower	42
19_12_04_133930.txt_03	5	population	lower	23
19_12_04_133930.txt_03	6	weight	higher	15
19_12_04_133930.txt_03	7	days	lower	35000
19_12_04_133930.txt_03	8	distance	higher	3200
19_12_04_133930.txt_03	9	length	higher	5
19_12_04_133930.txt_03	10	salary	higher	17000
19_12_04_142931.txt_03	1	population	lower	40000000
19_12_04_142931.txt_03	2	distance	lower	300
19_12_04_142931.txt_03	3	days	higher	1000
19_12_04_142931.txt_03	4	age	lower	70
19_12_04_142931.txt_03	5	price	higher	300000
19_12_04_142931.txt_03	6	weight	higher	5
19_12_04_142931.txt_03	7	length	higher	5
19_12_04_142931.txt_03	8	unemployment	higher	5
19_12_04_142931.txt_03	9	temperature	lower	10
19_12_04_142931.txt_03	10	salary	higher	50000
19_12_04_162309.txt_03	1	days	lower	850
19_12_04_162309.txt_03	2	salary	lower	35000
19_12_04_162309.txt_03	3	price	higher	280
19_12_04_162309.txt_03	4	weight	lower	39
19_12_04_162309.txt_03	5	distance	lower	490
19_12_04_162309.txt_03	6	population	higher	18
19_12_04_162309.txt_03	7	temperature	lower	12
19_12_04_162309.txt_03	8	age	lower	42
19_12_04_162309.txt_03	9	unemployment	higher	2
19_12_04_162309.txt_03	10	length	higher	5
19_12_05_115102.txt_03	1	salary	lower	26000
19_12_05_115102.txt_03	2	unemployment	lower	1.5
19_12_05_115102.txt_03	3	age	higher	55
19_12_05_115102.txt_03	4	length	higher	7
19_12_05_115102.txt_03	5	weight	higher	30
19_12_05_115102.txt_03	6	temperature	higher	25
19_12_05_115102.txt_03	7	population	lower	12
19_12_05_115102.txt_03	8	days	higher	150
19_12_05_115102.txt_03	9	price	lower	450
19_12_05_115102.txt_03	10	distance	higher	500
19_12_05_132106.txt_03	1	days	higher	365
19_12_05_132106.txt_03	2	weight	higher	13
19_12_05_132106.txt_03	3	population	lower	20
19_12_05_132106.txt_03	4	price	higher	300
19_12_05_132106.txt_03	5	length	higher	5
19_12_05_132106.txt_03	6	salary	higher	45350
19_12_05_132106.txt_03	7	temperature	lower	8
19_12_05_132106.txt_03	8	age	higher	49
19_12_05_132106.txt_03	9	unemployment	higher	2
19_12_05_132106.txt_03	10	distance	higher	250
19_12_09_162720.txt_03	1	unemployment	lower	12
19_12_09_162720.txt_03	2	days	lower	200
19_12_09_162720.txt_03	3	weight	higher	3
19_12_09_162720.txt_03	4	population	higher	3000000
19_12_09_162720.txt_03	5	price	higher	400000
19_12_09_162720.txt_03	6	age	higher	50
19_12_09_162720.txt_03	7	temperature	higher	23
19_12_09_162720.txt_03	8	salary	lower	30000
19_12_09_162720.txt_03	9	length	lower	6
19_12_09_162720.txt_03	10	distance	higher	400
19_12_10_112131.txt_03	1	length	lower	5
19_12_10_112131.txt_03	2	population	higher	150000
19_12_10_112131.txt_03	3	price	lower	35000
19_12_10_112131.txt_03	4	distance	lower	3000
19_12_10_112131.txt_03	5	salary	lower	25000
19_12_10_112131.txt_03	6	temperature	higher	26
19_12_10_112131.txt_03	7	unemployment	higher	6
19_12_10_112131.txt_03	8	weight	higher	6
19_12_10_112131.txt_03	9	age	higher	40
19_12_10_112131.txt_03	10	days	higher	15000
19_12_10_132938.txt_03	1	temperature	lower	21.5
19_12_10_132938.txt_03	2	salary	lower	31000
19_12_10_132938.txt_03	3	length	lower	6
19_12_10_132938.txt_03	4	population	higher	24.5
19_12_10_132938.txt_03	5	age	higher	49
19_12_10_132938.txt_03	6	distance	lower	1450
19_12_10_132938.txt_03	7	price	higher	580000
19_12_10_132938.txt_03	8	days	higher	12000
19_12_10_132938.txt_03	9	weight	higher	150
19_12_10_132938.txt_03	10	unemployment	higher	3
19_12_13_101854.txt_03	1	unemployment	higher	7
19_12_13_101854.txt_03	2	population	higher	40
19_12_13_101854.txt_03	3	distance	lower	400
19_12_13_101854.txt_03	4	salary	lower	35000
19_12_13_101854.txt_03	5	price	lower	600
19_12_13_101854.txt_03	6	age	lower	65
19_12_13_101854.txt_03	7	length	lower	5
19_12_13_101854.txt_03	8	days	higher	650
19_12_13_101854.txt_03	9	weight	higher	900
19_12_13_101854.txt_03	10	temperature	lower	10
19_12_13_113838.txt_03	1	days	lower	365
19_12_13_113838.txt_03	2	salary	lower	32000
19_12_13_113838.txt_03	3	length	lower	5
19_12_13_113838.txt_03	4	age	higher	50
19_12_13_113838.txt_03	5	unemployment	lower	2.1
19_12_13_113838.txt_03	6	distance	higher	600
19_12_13_113838.txt_03	7	weight	higher	50
19_12_13_113838.txt_03	8	price	lower	350
19_12_13_113838.txt_03	9	population	lower	30
19_12_13_113838.txt_03	10	temperature	lower	18
19_12_13_142809.txt_03	1	length	lower	5
19_12_13_142809.txt_03	2	weight	higher	10
19_12_13_142809.txt_03	3	distance	lower	450
19_12_13_142809.txt_03	4	days	lower	2000
19_12_13_142809.txt_03	5	salary	lower	30000
19_12_13_142809.txt_03	6	age	lower	50
19_12_13_142809.txt_03	7	temperature	higher	15
19_12_13_142809.txt_03	8	population	higher	15
19_12_13_142809.txt_03	9	unemployment	higher	1
19_12_13_142809.txt_03	10	price	lower	250
19_12_13_160639.txt_03	1	age	higher	50
19_12_13_160639.txt_03	2	length	higher	5
19_12_13_160639.txt_03	3	population	lower	30
19_12_13_160639.txt_03	4	distance	lower	2000
19_12_13_160639.txt_03	5	salary	higher	39500
19_12_13_160639.txt_03	6	price	higher	600000
19_12_13_160639.txt_03	7	unemployment	lower	5
19_12_13_160639.txt_03	8	days	lower	20000
19_12_13_160639.txt_03	9	temperature	higher	20
19_12_13_160639.txt_03	10	weight	lower	80
19_12_16_145125.txt_03	1	salary	higher	32000
19_12_16_145125.txt_03	2	distance	lower	6000
19_12_16_145125.txt_03	3	temperature	lower	16
19_12_16_145125.txt_03	4	age	higher	43
19_12_16_145125.txt_03	5	days	higher	6000
19_12_16_145125.txt_03	6	population	lower	35
19_12_16_145125.txt_03	7	price	lower	750000
19_12_16_145125.txt_03	8	unemployment	lower	2.4
19_12_16_145125.txt_03	9	weight	lower	20
19_12_16_145125.txt_03	10	length	higher	5
19_12_17_101019.txt_03	1	weight	higher	15
19_12_17_101019.txt_03	2	length	higher	5
19_12_17_101019.txt_03	3	age	lower	60
19_12_17_101019.txt_03	4	population	higher	5
19_12_17_101019.txt_03	5	price	lower	500
19_12_17_101019.txt_03	6	days	higher	300
19_12_17_101019.txt_03	7	unemployment	lower	2
19_12_17_101019.txt_03	8	distance	lower	500
19_12_17_101019.txt_03	9	temperature	lower	15
19_12_17_101019.txt_03	10	salary	lower	27000
19_12_18_132525.txt_03	1	weight	higher	2
19_12_18_132525.txt_03	2	length	lower	7
19_12_18_132525.txt_03	3	salary	lower	33000
19_12_18_132525.txt_03	4	population	higher	60000
19_12_18_132525.txt_03	5	age	higher	40
19_12_18_132525.txt_03	6	unemployment	lower	1.5
19_12_18_132525.txt_03	7	days	lower	30000
19_12_18_132525.txt_03	8	distance	higher	500
19_12_18_132525.txt_03	9	temperature	lower	5
19_12_18_132525.txt_03	10	price	lower	500
19_12_20_101756.txt_03	1	unemployment	lower	7
19_12_20_101756.txt_03	2	days	lower	200
19_12_20_101756.txt_03	3	distance	higher	600
19_12_20_101756.txt_03	4	temperature	lower	10
19_12_20_101756.txt_03	5	weight	lower	2000
19_12_20_101756.txt_03	6	salary	lower	350000
19_12_20_101756.txt_03	7	price	lower	350000
19_12_20_101756.txt_03	8	length	lower	6
19_12_20_101756.txt_03	9	age	lower	55
19_12_20_101756.txt_03	10	population	higher	40
19_12_20_114850.txt_03	1	salary	lower	34000
19_12_20_114850.txt_03	2	weight	higher	80
19_12_20_114850.txt_03	3	length	lower	6
19_12_20_114850.txt_03	4	price	higher	1000000
19_12_20_114850.txt_03	5	population	higher	18000000
19_12_20_114850.txt_03	6	age	lower	55
19_12_20_114850.txt_03	7	distance	higher	2000
19_12_20_114850.txt_03	8	temperature	lower	16
19_12_20_114850.txt_03	9	unemployment	lower	5
19_12_20_114850.txt_03	10	days	lower	250
19_11_21_132115.txt_04	1	age	lower	64
19_11_21_132115.txt_04	2	price	higher	300000
19_11_21_132115.txt_04	3	temperature	lower	16
19_11_21_132115.txt_04	4	unemployment	higher	12
19_11_21_132115.txt_04	5	length	lower	7
19_11_21_132115.txt_04	6	salary	higher	28000
19_11_21_132115.txt_04	7	days	lower	541
19_11_21_132115.txt_04	8	population	lower	36
19_11_21_132115.txt_04	9	weight	higher	1500
19_11_21_132115.txt_04	10	distance	higher	450
19_11_22_143116.txt_04	1	distance	lower	2000
19_11_22_143116.txt_04	2	unemployment	lower	5
19_11_22_143116.txt_04	3	age	higher	45
19_11_22_143116.txt_04	4	population	lower	15
19_11_22_143116.txt_04	5	temperature	lower	6
19_11_22_143116.txt_04	6	length	lower	6
19_11_22_143116.txt_04	7	weight	higher	400
19_11_22_143116.txt_04	8	price	lower	250
19_11_22_143116.txt_04	9	days	higher	26000
19_11_22_143116.txt_04	10	salary	lower	20000
19_11_22_155936.txt_04	1	length	higher	6
19_11_22_155936.txt_04	2	price	higher	100000
19_11_22_155936.txt_04	3	population	higher	10
19_11_22_155936.txt_04	4	age	higher	40
19_11_22_155936.txt_04	5	unemployment	higher	3
19_11_22_155936.txt_04	6	salary	lower	300000
19_11_22_155936.txt_04	7	days	lower	1000
19_11_22_155936.txt_04	8	distance	higher	500
19_11_22_155936.txt_04	9	weight	lower	6
19_11_22_155936.txt_04	10	temperature	lower	15
19_11_26_131736.txt_04	1	distance	lower	600
19_11_26_131736.txt_04	2	days	lower	400
19_11_26_131736.txt_04	3	weight	lower	25
19_11_26_131736.txt_04	4	unemployment	lower	4
19_11_26_131736.txt_04	5	population	lower	15
19_11_26_131736.txt_04	6	length	lower	5
19_11_26_131736.txt_04	7	age	higher	50
19_11_26_131736.txt_04	8	salary	higher	27000
19_11_26_131736.txt_04	9	price	higher	150000
19_11_26_131736.txt_04	10	temperature	lower	10
19_11_26_142520.txt_04	1	unemployment	lower	4
19_11_26_142520.txt_04	2	salary	lower	35000
19_11_26_142520.txt_04	3	length	lower	5
19_11_26_142520.txt_04	4	weight	higher	30
19_11_26_142520.txt_04	5	days	higher	10000
19_11_26_142520.txt_04	6	age	higher	35
19_11_26_142520.txt_04	7	price	higher	300000
19_11_26_142520.txt_04	8	population	higher	15
19_11_26_142520.txt_04	9	distance	lower	1000
19_11_26_142520.txt_04	10	temperature	lower	6
19_11_26_163114.txt_04	1	salary	lower	23000
19_11_26_163114.txt_04	2	population	higher	100
19_11_26_163114.txt_04	3	unemployment	lower	3
19_11_26_163114.txt_04	4	age	lower	40
19_11_26_163114.txt_04	5	temperature	lower	18
19_11_26_163114.txt_04	6	length	lower	7
19_11_26_163114.txt_04	7	weight	higher	65
19_11_26_163114.txt_04	8	days	lower	2000
19_11_26_163114.txt_04	9	distance	lower	700
19_11_26_163114.txt_04	10	price	higher	1000
19_11_27_132149.txt_04	1	weight	lower	502
19_11_27_132149.txt_04	2	unemployment	lower	5
19_11_27_132149.txt_04	3	days	lower	1895
19_11_27_132149.txt_04	4	distance	lower	900
19_11_27_132149.txt_04	5	population	higher	12
19_11_27_132149.txt_04	6	length	lower	5
19_11_27_132149.txt_04	7	price	lower	462
19_11_27_132149.txt_04	8	temperature	lower	14
19_11_27_132149.txt_04	9	salary	lower	18000
19_11_27_132149.txt_04	10	age	higher	32
19_11_27_145650.txt_04	1	salary	higher	13000
19_11_27_145650.txt_04	2	age	lower	50
19_11_27_145650.txt_04	3	price	higher	250000
19_11_27_145650.txt_04	4	distance	lower	800
19_11_27_145650.txt_04	5	population	lower	15
19_11_27_145650.txt_04	6	days	higher	365
19_11_27_145650.txt_04	7	temperature	higher	16
19_11_27_145650.txt_04	8	weight	lower	150
19_11_27_145650.txt_04	9	length	lower	6
19_11_27_145650.txt_04	10	unemployment	higher	3
19_11_27_162434.txt_04	1	age	higher	40
19_11_27_162434.txt_04	2	length	lower	5
19_11_27_162434.txt_04	3	population	lower	30
19_11_27_162434.txt_04	4	weight	higher	700
19_11_27_162434.txt_04	5	days	higher	40
19_11_27_162434.txt_04	6	salary	higher	23500
19_11_27_162434.txt_04	7	distance	higher	650
19_11_27_162434.txt_04	8	price	higher	350000
19_11_27_162434.txt_04	9	unemployment	lower	9
19_11_27_162434.txt_04	10	temperature	lower	15
19_11_28_125616.txt_04	1	unemployment	higher	3
19_11_28_125616.txt_04	2	temperature	higher	11
19_11_28_125616.txt_04	3	salary	lower	45000
19_11_28_125616.txt_04	4	length	lower	6
19_11_28_125616.txt_04	5	population	higher	1.2
19_11_28_125616.txt_04	6	price	lower	980
19_11_28_125616.txt_04	7	weight	higher	4
19_11_28_125616.txt_04	8	age	lower	55
19_11_28_125616.txt_04	9	distance	higher	2700
19_11_28_125616.txt_04	10	days	higher	50000
19_11_29_130258.txt_04	1	distance	lower	1750
19_11_29_130258.txt_04	2	days	higher	15000
19_11_29_130258.txt_04	3	length	higher	5
19_11_29_130258.txt_04	4	population	higher	20
19_11_29_130258.txt_04	5	temperature	higher	15
19_11_29_130258.txt_04	6	salary	higher	15000
19_11_29_130258.txt_04	7	unemployment	higher	4
19_11_29_130258.txt_04	8	weight	higher	500
19_11_29_130258.txt_04	9	age	lower	30
19_11_29_130258.txt_04	10	price	higher	300
19_11_29_145256.txt_04	1	weight	higher	100
19_11_29_145256.txt_04	2	days	lower	1000
19_11_29_145256.txt_04	3	price	lower	250000
19_11_29_145256.txt_04	4	age	higher	50
19_11_29_145256.txt_04	5	temperature	lower	22
19_11_29_145256.txt_04	6	salary	higher	19000
19_11_29_145256.txt_04	7	distance	higher	500
19_11_29_145256.txt_04	8	population	lower	13
19_11_29_145256.txt_04	9	unemployment	lower	5
19_11_29_145256.txt_04	10	length	higher	6
19_11_29_160642.txt_04	1	weight	lower	40
19_11_29_160642.txt_04	2	distance	lower	3200
19_11_29_160642.txt_04	3	population	higher	9
19_11_29_160642.txt_04	4	length	lower	5
19_11_29_160642.txt_04	5	temperature	higher	21
19_11_29_160642.txt_04	6	salary	lower	45000
19_11_29_160642.txt_04	7	age	lower	55
19_11_29_160642.txt_04	8	days	lower	600
19_11_29_160642.txt_04	9	unemployment	lower	17
19_11_29_160642.txt_04	10	price	higher	400000
19_12_02_162106.txt_04	1	salary	higher	34000
19_12_02_162106.txt_04	2	temperature	lower	11
19_12_02_162106.txt_04	3	age	lower	55
19_12_02_162106.txt_04	4	price	higher	300
19_12_02_162106.txt_04	5	distance	lower	750
19_12_02_162106.txt_04	6	weight	higher	250
19_12_02_162106.txt_04	7	unemployment	higher	2
19_12_02_162106.txt_04	8	length	higher	6
19_12_02_162106.txt_04	9	days	higher	5000
19_12_02_162106.txt_04	10	population	higher	15
19_12_03_112724.txt_04	1	unemployment	higher	12
19_12_03_112724.txt_04	2	population	higher	50
19_12_03_112724.txt_04	3	price	lower	150
19_12_03_112724.txt_04	4	age	lower	48
19_12_03_112724.txt_04	5	distance	lower	1000
19_12_03_112724.txt_04	6	weight	higher	20
19_12_03_112724.txt_04	7	days	lower	20000
19_12_03_112724.txt_04	8	salary	lower	28000
19_12_03_112724.txt_04	9	length	lower	5
19_12_03_112724.txt_04	10	temperature	lower	15
19_12_03_143555.txt_04	1	temperature	lower	15
19_12_03_143555.txt_04	2	unemployment	lower	3
19_12_03_143555.txt_04	3	price	higher	220000
19_12_03_143555.txt_04	4	population	lower	120
19_12_03_143555.txt_04	5	salary	higher	30000
19_12_03_143555.txt_04	6	distance	higher	500
19_12_03_143555.txt_04	7	length	higher	6
19_12_03_143555.txt_04	8	age	higher	40
19_12_03_143555.txt_04	9	weight	lower	100
19_12_03_143555.txt_04	10	days	higher	365
